timestamp,sma_20,sma_50,ema_12,ema_26,rsi_14,bb_upper,bb_lower,macd,macd_signal,atr_14
2025-10-10,387.06,398.24,381.59629101548165,387.3467402616294,28.64,403.34,370.79,-5.7504,-5.0527,4.4421
2025-10-13,386.01,397.91,380.70301547463833,386.49068542743464,26.93,402.34,369.68,-5.7877,-5.1997,4.5221
2025-10-14,385.13,397.48,379.9840900170017,385.71581984021725,22.39,401.63,368.63,-5.7317,-5.3061,4.2343
2025-10-15,384.34,396.88,379.45576847592446,385.03687022242343,28.5,400.9,367.78,-5.5811,-5.3611,3.8514
2025-10-16,383.79,396.46,380.38872717193607,385.07265761335503,44.69,399.33,368.24,-4.6839,-5.2257,4.4314
2025-10-17,383.47,396.08,381.9612306839459,385.4828311234769,50.61,398.1,368.83,-3.5216,-4.8849,4.9143
2025-10-20,383.22,395.81,383.2025798094927,385.8196584476638,58.94,397.21,369.24,-2.6171,-4.4313,4.5471
2025-10-21,382.98,395.51,384.1283367618784,386.07153559968873,69.54,396.3,369.65,-1.9432,-3.9337,4.0586
2025-10-22,382.56,395.1,384.7793618754356,386.24105148119327,63.34,394.52,370.59,-1.4617,-3.4393,3.7521
2025-10-23,382.35,394.66,384.9548446638301,386.21726988999376,59.39,393.91,370.79,-1.2624,-3.0039,3.8343
2025-10-24,382.17,394.13,385.1217916386255,386.20413878703124,59.89,393.34,371.0,-1.0823,-2.6196,3.8221
2025-10-27,381.82,393.38,384.82305446345237,385.9801285065104,54.76,392.37,371.27,-1.1571,-2.3271,3.9864
2025-10-28,381.86,392.72,384.67027685369044,385.82085972825035,64.55,392.43,371.28,-1.1506,-2.0918,3.6543
2025-10-29,382.24,392.06,384.58869579927654,385.6963516002318,64.67,392.55,371.93,-1.1077,-1.895,3.7621
2025-10-30,381.82,391.17,382.68274259938784,384.6966218520665,41.34,393.05,370.6,-2.0139,-1.9188,4.6864
2025-10-31,380.91,389.92,379.45001296871277,382.99094615932086,34.63,395.31,366.51,-3.5409,-2.2432,5.3707
2025-11-03,379.72,388.6,375.85308789660314,380.99680199937114,30.54,397.91,361.52,-5.1437,-2.8233,5.7879
2025-11-04,378.33,387.31,372.2079974509719,378.86074259201035,27.69,400.3,356.36,-6.6527,-3.5892,5.9043
2025-11-05,377.18,386.11,369.1283055354378,376.88513202963924,13.56,402.06,352.31,-7.7568,-4.4227,5.4379
2025-11-06,376.44,385.08,367.79625852998583,375.66919632374004,19.19,402.42,350.47,-7.8729,-5.1127,5.495
2025-11-07,375.39,384.01,366.2491418330649,374.3411077071667,18.39,402.63,348.14,-8.092,-5.7086,5.78
2025-11-10,374.38,382.95,364.6077353972088,372.9513960251544,17.91,403.02,345.73,-8.3437,-6.2356,5.965
2025-11-11,373.16,381.8,362.61885302840744,371.37573706032816,16.93,403.53,342.79,-8.7569,-6.7399,6.3379
2025-11-12,372.28,380.92,362.0636448701909,370.45975653734087,27.71,403.24,341.32,-8.3961,-7.0711,6.8171
2025-11-13,370.87,380.11,361.3323148901615,369.48570049753783,26.8,401.87,339.88,-8.1534,-7.2876,7.025
2025-11-14,368.96,379.17,359.94734336859824,368.21490786809056,25.92,399.54,338.37,-8.2676,-7.4836,7.3186
2025-11-17,367.31,378.42,359.5031366965062,367.38861839638014,30.35,396.64,337.97,-7.8855,-7.564,7.4743
2025-11-18,365.67,377.86,359.0441925893514,366.58353555220384,29.8,393.47,337.88,-7.5393,-7.559,7.7736
2025-11-19,363.72,377.25,357.5466244986819,365.30401440018875,32.01,390.26,337.18,-7.7574,-7.5987,7.1314
2025-11-20,361.6,376.42,355.4009899604232,363.69630962980443,34.64,387.43,335.77,-8.2953,-7.738,6.92
2025-11-21,359.79,375.62,354.5392991972812,362.66695336093,44.72,383.39,336.19,-8.1277,-7.816,7.0543
2025-11-24,358.0,374.63,353.4147916284687,361.5234753341944,45.76,379.48,336.51,-8.1087,-7.8745,7.3321
2025-11-25,356.27,373.75,352.800208301012,360.62692160573556,47.7,374.27,338.28,-7.8267,-7.8649,7.4121
2025-11-26,354.64,372.93,352.6001762547025,359.95085333864404,41.7,367.06,342.23,-7.3507,-7.7621,6.9771
2025-11-27,353.73,372.08,352.79399529244057,359.499679017263,46.38,362.99,344.46,-6.7057,-7.5508,6.8571
2025-11-28,353.38,371.23,353.0841498628343,359.142665756725,49.14,361.87,344.88,-6.0585,-7.2524,7.0057
2025-12-01,353.26,370.4,353.17735757624445,358.73876458956016,52.03,361.66,344.85,-5.5614,-6.9142,6.7807
2025-12-02,353.53,369.67,353.84699487220684,358.649226471815,48.39,362.12,344.93,-4.8022,-6.4918,6.4536
2025-12-03,353.56,368.8,353.71207258417496,358.22854302945836,45.55,362.14,344.99,-4.5165,-6.0967,6.4129
2025-12-04,353.48,368.17,354.5040614173788,358.2753176198689,56.57,361.81,345.15,-3.7713,-5.6316,6.4757
2025-12-05,353.6,367.58,355.34651350701284,358.4015903887675,53.17,362.22,344.97,-3.0551,-5.1163,6.6436
2025-12-08,353.95,367.03,356.47474219824164,358.71850961922917,56.38,363.46,344.44,-2.2438,-4.5418,6.4879
2025-12-09,354.71,366.71,358.0847818600506,359.3275089066937,69.46,365.78,343.65,-1.2427,-3.882,6.2293
2025-12-10,355.55,366.69,360.80866157388897,360.546952691383,83.23,370.01,341.09,0.2617,-3.0533,6.1293
2025-12-11,356.88,366.76,364.35655979329067,362.2745858253546,83.86,376.11,337.65,2.082,-2.0262,6.1821
2025-12-12,358.46,366.84,367.36016597893826,363.8749868753283,88.38,381.01,335.91,3.4852,-0.9239,5.6586
2025-12-15,359.89,366.95,370.18475582833236,365.4931359956744,88.29,385.5,334.28,4.6916,0.1992,5.6764
2025-12-16,361.69,367.21,373.627101085512,367.4980888848837,89.36,391.1,332.29,6.129,1.3851,6.2807
2025-12-17,364.08,367.65,377.23062399543323,369.6871193378553,89.78,396.81,331.35,7.5435,2.6168,6.4214
2025-12-18,366.8,368.1,380.4351433807512,371.78881420171786,89.81,401.37,332.24,8.6463,3.8227,6.3671
2025-12-19,369.46,368.58,383.8851213221741,374.0903835201091,92.18,406.58,332.33,9.7947,5.0171,6.5164
2025-12-22,372.2,369.11,386.6751026572242,376.15924400010107,90.23,410.48,333.91,10.5159,6.1169,6.2921
2025-12-23,374.72,369.58,388.7097022484205,377.9178185186121,94.4,413.34,336.1,10.7919,7.0519,5.9979
2025-12-24,376.94,369.97,389.8005172871251,379.2424245542704,86.17,415.02,338.85,10.5581,7.7531,5.8457
2025-12-25,379.13,370.21,391.0142838583366,380.6089116243245,86.38,416.66,341.59,10.4054,8.2836,5.6543
2025-12-26,380.96,370.23,391.06900941859254,381.40602928178197,75.87,417.03,344.9,9.663,8.5595,6.01
2025-12-29,382.64,370.17,390.49377720034755,381.84484192757594,68.46,416.42,348.87,8.6489,8.5773,6.0807
2025-12-30,384.24,370.18,390.3501191695248,382.41633511812586,64.16,415.98,352.51,7.9338,8.4486,5.7279
2025-12-31,386.35,370.32,391.0885623742133,383.3595695538202,62.23,414.77,357.94,7.729,8.3047,5.6386
2026-01-01,388.22,370.52,391.87186047048823,384.309231068352,63.05,413.79,362.64,7.5626,8.1563,5.7979
2026-01-02,389.94,370.69,392.24849732118236,385.0507695077334,59.12,411.88,367.99,7.1977,7.9646,5.7907
2026-01-05,391.34,370.84,392.0225746563851,385.47515695160496,47.97,409.15,373.53,6.5474,7.6811,5.305
2026-01-06,392.6,371.0,392.032947786172,385.9651453255601,43.9,406.21,378.99,6.0678,7.3585,4.975
2026-01-07,393.22,371.09,391.45557120368403,386.1366160421853,38.75,404.54,381.91,5.319,6.9506,4.9186
2026-01-08,393.52,371.44,391.21163717234805,386.41316300202345,33.87,404.09,382.96,4.7985,6.5202,4.5471
2026-01-09,393.84,372.01,391.0606160689099,386.69589166854024,35.18,403.53,384.15,4.3647,6.0891,4.5021
2026-01-12,394.23,372.76,391.4220597506161,387.1932330264262,42.06,403.13,385.32,4.2288,5.717,4.7821
2026-01-13,394.13,373.53,391.3094351735982,387.45225280224645,43.53,403.15,385.11,3.8572,5.3451,4.5357
2026-01-14,393.35,374.11,389.7787528391985,387.0009748168948,32.59,403.9,382.8,2.7778,4.8316,5.0771
2026-01-15,392.5,374.52,388.4481754793218,386.5660877934211,37.46,404.12,380.88,1.8821,4.2417,4.7464
2026-01-16,391.38,374.98,387.2207638671185,386.1145257346492,40.84,403.11,379.65,1.1062,3.6146,4.5307
2026-01-19,390.18,375.43,385.7975694260233,385.5112275320826,34.63,402.25,378.11,0.2863,2.9489,4.6843
2026-01-20,389.2,376.0,384.9594818220197,385.128914381558,28.55,401.12,377.28,-0.1694,2.3253,4.545
2026-01-21,388.05,376.28,383.08879231093977,384.2156614644055,21.5,401.61,374.49,-1.1269,1.6348,5.1129
2026-01-22,387.05,376.68,382.26436272464133,383.7352420966718,31.19,400.57,373.54,-1.4709,1.0137,5.2093
2026-01-23,386.23,377.14,381.143691536235,383.08670564506644,31.76,400.61,371.86,-1.943,0.4224,5.1529
2026-01-26,385.72,377.54,380.5046620691219,382.635097819506,32.84,400.66,370.78,-2.1304,-0.0882,5.1814
