timestamp,iv_1W,iv_1M,iv_2M,iv_3M,iv_6M,iv_1Y,atm_iv,skew_25d,skew_10d
2025-12-19,0.147043,0.145077,0.146647,0.144232,0.144215,0.146234,0.145077,-0.041352,-0.075173
2025-12-22,0.133506,0.14465,0.143237,0.142822,0.138896,0.134632,0.14465,-0.039347,-0.08146
2025-12-23,0.13201,0.137043,0.13935,0.14034,0.141749,0.140007,0.137043,-0.042939,-0.087492
2025-12-24,0.157896,0.151405,0.154676,0.157199,0.152064,0.153374,0.151405,-0.034982,-0.080027
2025-12-25,0.157363,0.149718,0.149868,0.146374,0.154921,0.147985,0.149718,-0.036404,-0.068156
2025-12-26,0.160507,0.157631,0.159989,0.158049,0.162226,0.157838,0.157631,-0.040223,-0.080144
2025-12-29,0.157164,0.161508,0.16703,0.166887,0.158769,0.164052,0.161508,-0.046339,-0.065878
2025-12-30,0.160755,0.155019,0.163625,0.158545,0.156542,0.160776,0.155019,-0.048879,-0.060088
2025-12-31,0.158083,0.14391,0.152987,0.154365,0.146501,0.149928,0.14391,-0.037992,-0.077786
2026-01-01,0.131802,0.144162,0.141091,0.147043,0.140881,0.14942,0.144162,-0.040381,-0.071045
2026-01-02,0.145058,0.144149,0.148699,0.149771,0.149693,0.152656,0.144149,-0.037827,-0.068352
2026-01-05,0.153518,0.145756,0.148892,0.15097,0.152368,0.15381,0.145756,-0.043435,-0.088074
2026-01-06,0.138401,0.139963,0.143106,0.139915,0.145384,0.142521,0.139963,-0.03049,-0.083229
2026-01-07,0.150583,0.145095,0.147223,0.146913,0.147778,0.145744,0.145095,-0.048124,-0.089074
2026-01-08,0.141359,0.145778,0.146352,0.143526,0.15069,0.146017,0.145778,-0.038079,-0.077582
2026-01-09,0.155383,0.155017,0.157537,0.153343,0.152302,0.157308,0.155017,-0.040331,-0.080142
2026-01-12,0.142322,0.154199,0.153356,0.147455,0.148139,0.14968,0.154199,-0.035881,-0.064073
2026-01-13,0.156951,0.156625,0.159937,0.161662,0.159578,0.157289,0.156625,-0.040494,-0.073896
2026-01-14,0.17406,0.177851,0.174458,0.171742,0.176908,0.178098,0.177851,-0.036626,-0.066983
2026-01-15,0.194837,0.192078,0.18756,0.186164,0.185224,0.184112,0.192078,-0.039425,-0.073542
2026-01-16,0.189076,0.192578,0.193336,0.184663,0.19071,0.187297,0.192578,-0.048163,-0.082498
2026-01-19,0.186042,0.183842,0.188035,0.183277,0.188643,0.188322,0.183842,-0.035289,-0.070348
2026-01-20,0.186542,0.188242,0.18928,0.187022,0.196799,0.190262,0.188242,-0.042426,-0.060632
2026-01-21,0.206365,0.204503,0.200491,0.202497,0.200771,0.202393,0.204503,-0.042023,-0.064416
2026-01-22,0.197959,0.204479,0.200303,0.207007,0.204671,0.201005,0.204479,-0.032329,-0.062795
2026-01-23,0.20568,0.20838,0.206986,0.207593,0.20878,0.203882,0.20838,-0.030225,-0.06818
2026-01-26,0.208095,0.204574,0.209953,0.207614,0.206187,0.202309,0.204574,-0.031137,-0.066408
