timestamp,strike,expiry,option_type,bid,ask,mid,last,volume,open_interest,implied_vol,delta,gamma,vega,theta
2025-08-25,464.02,2025-09-24,call,0.17,0.18,0.18,0.18,1828,6978,0.158001,0.0243,0.002987,0.069,-0.0182
2025-08-25,464.02,2025-09-24,put,39.36,40.76,40.06,40.08,2555,1434,0.158001,-0.9757,0.002987,0.069,-0.0182
2025-08-25,379.66,2025-10-24,call,45.52,47.15,46.34,46.71,680,432,0.161647,0.9634,0.002901,0.1372,-0.0185
2025-08-25,379.66,2025-10-24,put,0.41,0.42,0.42,0.42,3442,10138,0.161647,-0.0366,0.002901,0.1372,-0.0185
2025-08-25,400.75,2025-10-24,call,26.86,27.74,27.3,27.56,5283,12871,0.155219,0.8423,0.00908,0.4123,-0.0533
2025-08-25,400.75,2025-10-24,put,2.22,2.3,2.26,2.27,2917,15917,0.155219,-0.1577,0.00908,0.4123,-0.0533
2025-08-25,421.84,2025-10-24,call,12.43,12.81,12.62,12.62,2958,28637,0.153344,0.5755,0.014938,0.6701,-0.0856
2025-08-25,421.84,2025-10-24,put,8.34,8.59,8.46,8.41,5759,28253,0.153344,-0.4245,0.014938,0.6701,-0.0856
2025-08-25,442.93,2025-10-24,call,4.26,4.4,4.33,4.35,2151,19066,0.153375,0.2762,0.012747,0.5719,-0.0731
2025-08-25,442.93,2025-10-24,put,20.71,21.4,21.06,21.17,3549,8368,0.153375,-0.7238,0.012747,0.5719,-0.0731
2025-08-25,464.02,2025-10-24,call,1.06,1.1,1.08,1.08,2148,5515,0.153875,0.0905,0.006196,0.2789,-0.0358
2025-08-25,464.02,2025-10-24,put,38.01,39.36,38.68,38.63,1020,11755,0.153875,-0.9095,0.006196,0.2789,-0.0358
2025-08-26,374.97,2025-09-25,call,42.78,44.31,43.54,43.9,704,13385,0.156897,0.9933,0.000997,0.0223,-0.0058
2025-08-26,374.97,2025-09-25,put,0.04,0.04,0.04,0.04,2571,12442,0.156897,-0.0067,0.000997,0.0223,-0.0058
2025-08-26,395.8,2025-09-25,call,23.16,23.93,23.54,23.78,4673,9534,0.149281,0.9091,0.009177,0.1954,-0.0486
2025-08-26,395.8,2025-09-25,put,0.75,0.78,0.76,0.76,0,17614,0.149281,-0.0909,0.009177,0.1954,-0.0486
2025-08-26,416.63,2025-09-25,call,7.88,8.12,8.0,8.07,591,10573,0.145635,0.5553,0.022713,0.4719,-0.1145
2025-08-26,416.63,2025-09-25,put,5.86,6.03,5.94,5.95,5964,38898,0.145635,-0.4447,0.022713,0.4719,-0.1145
2025-08-26,437.46,2025-09-25,call,1.62,1.67,1.64,1.65,483,4413,0.155915,0.1688,0.013529,0.3009,-0.0782
2025-08-26,437.46,2025-09-25,put,19.99,20.65,20.32,20.28,2668,1093,0.155915,-0.8312,0.013529,0.3009,-0.0782
2025-08-26,458.29,2025-09-25,call,0.15,0.16,0.16,0.16,3289,9155,0.155923,0.0228,0.002903,0.0646,-0.0168
2025-08-26,458.29,2025-09-25,put,38.87,40.25,39.56,39.29,3709,9331,0.155923,-0.9772,0.002903,0.0646,-0.0168
2025-08-26,374.97,2025-10-25,call,44.88,46.48,45.68,46.19,1990,4473,0.15626,0.9679,0.002729,0.1217,-0.0158
2025-08-26,374.97,2025-10-25,put,0.33,0.35,0.34,0.34,2224,3601,0.15626,-0.0321,0.002729,0.1217,-0.0158
2025-08-26,395.8,2025-10-25,call,26.51,27.39,26.95,27.23,0,11114,0.155194,0.8422,0.009199,0.4074,-0.0527
2025-08-26,395.8,2025-10-25,put,2.2,2.27,2.24,2.23,4000,14471,0.155194,-0.1578,0.009199,0.4074,-0.0527
2025-08-26,416.63,2025-10-25,call,12.37,12.75,12.56,12.59,4785,15180,0.15497,0.5747,0.014972,0.662,-0.0855
2025-08-26,416.63,2025-10-25,put,8.35,8.6,8.48,8.5,8307,16029,0.15497,-0.4253,0.014972,0.662,-0.0855
2025-08-26,437.46,2025-10-25,call,4.2,4.34,4.27,4.25,4525,13135,0.153381,0.276,0.012902,0.5646,-0.0722
2025-08-26,437.46,2025-10-25,put,20.47,21.14,20.8,20.96,3407,2147,0.153381,-0.724,0.012902,0.5646,-0.0722
2025-08-26,458.29,2025-10-25,call,1.03,1.06,1.04,1.04,1525,11118,0.153253,0.0895,0.006246,0.2731,-0.0349
2025-08-26,458.29,2025-10-25,put,37.54,38.88,38.21,37.98,2469,7009,0.153253,-0.9105,0.006246,0.2731,-0.0349
2025-08-27,371.05,2025-09-26,call,42.36,43.87,43.11,43.14,1970,2434,0.169615,0.989,0.00144,0.0341,-0.0096
2025-08-27,371.05,2025-09-26,put,0.08,0.08,0.08,0.08,3495,13754,0.169615,-0.011,0.00144,0.0341,-0.0096
2025-08-27,391.67,2025-09-26,call,23.43,24.2,23.82,23.79,4107,8088,0.173522,0.8758,0.009993,0.2422,-0.0701
2025-08-27,391.67,2025-09-26,put,1.27,1.31,1.29,1.28,3893,7857,0.173522,-0.1242,0.009993,0.2422,-0.0701
2025-08-27,412.28,2025-09-26,call,9.06,9.33,9.2,9.16,2458,28196,0.173261,0.5491,0.019333,0.468,-0.1351
2025-08-27,412.28,2025-09-26,put,7.07,7.29,7.18,7.16,4596,6931,0.173261,-0.4509,0.019333,0.468,-0.1351
2025-08-27,432.89,2025-09-26,call,1.95,2.01,1.98,1.99,2106,11777,0.167511,0.1868,0.013562,0.3174,-0.0886
2025-08-27,432.89,2025-09-26,put,20.14,20.81,20.48,20.44,1407,12172,0.167511,-0.8132,0.013562,0.3174,-0.0886
2025-08-27,453.51,2025-09-26,call,0.2,0.21,0.2,0.2,625,10739,0.163566,0.0284,0.003363,0.0769,-0.021
2025-08-27,453.51,2025-09-26,put,38.54,39.91,39.22,38.93,5331,3713,0.163566,-0.9716,0.003363,0.0769,-0.021
2025-08-27,371.05,2025-10-26,call,44.52,46.1,45.31,45.15,1904,7395,0.165896,0.9596,0.003135,0.1453,-0.0201
2025-08-27,371.05,2025-10-26,put,0.46,0.47,0.46,0.46,0,8322,0.165896,-0.0404,0.003135,0.1453,-0.0201
2025-08-27,391.67,2025-10-26,call,26.75,27.63,27.19,27.21,1726,8791,0.168264,0.8236,0.00921,0.433,-0.0607
2025-08-27,391.67,2025-10-26,put,2.72,2.81,2.76,2.75,4427,16027,0.168264,-0.1764,0.00921,0.433,-0.0607
2025-08-27,412.28,2025-10-26,call,13.43,13.83,13.63,13.58,7681,6210,0.173493,0.5692,0.013549,0.6568,-0.095
2025-08-27,412.28,2025-10-26,put,9.47,9.76,9.62,9.67,3899,5534,0.173493,-0.4308,0.013549,0.6568,-0.095
2025-08-27,432.89,2025-10-26,call,4.76,4.91,4.84,4.84,0,4651,0.16429,0.2905,0.012474,0.5726,-0.0784
2025-08-27,432.89,2025-10-26,put,20.88,21.57,21.22,21.36,1326,10553,0.16429,-0.7095,0.012474,0.5726,-0.0784
2025-08-27,453.51,2025-10-26,call,1.26,1.3,1.28,1.28,2299,11336,0.161953,0.1021,0.006582,0.2978,-0.0402
2025-08-27,453.51,2025-10-26,put,37.42,38.76,38.09,38.54,0,0,0.161953,-0.8979,0.006582,0.2978,-0.0402
2025-08-28,370.94,2025-09-27,call,42.35,43.86,43.1,42.83,2849,9763,0.168947,0.9893,0.001416,0.0334,-0.0094
2025-08-28,370.94,2025-09-27,put,0.07,0.08,0.08,0.08,721,1029,0.168947,-0.0107,0.001416,0.0334,-0.0094
2025-08-28,391.55,2025-09-27,call,23.35,24.12,23.74,23.56,10,625,0.170247,0.8801,0.009935,0.2362,-0.067
2025-08-28,391.55,2025-09-27,put,1.19,1.23,1.21,1.21,2600,8005,0.170247,-0.1199,0.009935,0.2362,-0.067
2025-08-28,412.16,2025-09-27,call,9.08,9.36,9.22,9.25,7051,7930,0.173876,0.549,0.019271,0.4678,-0.1356
2025-08-28,412.16,2025-09-27,put,7.1,7.32,7.21,7.25,7289,15960,0.173876,-0.451,0.019271,0.4678,-0.1356
2025-08-28,432.77,2025-09-27,call,2.15,2.22,2.18,2.17,4329,13718,0.173753,0.1959,0.013466,0.3267,-0.0946
2025-08-28,432.77,2025-09-27,put,20.34,21.01,20.68,20.8,453,8788,0.173753,-0.8041,0.013466,0.3267,-0.0946
2025-08-28,453.38,2025-09-27,call,0.25,0.26,0.26,0.26,1209,5042,0.168982,0.0327,0.003661,0.0864,-0.0243
2025-08-28,453.38,2025-09-27,put,38.57,39.94,39.25,39.25,0,11645,0.168982,-0.9673,0.003661,0.0864,-0.0243
2025-08-28,370.94,2025-10-27,call,44.59,46.18,45.39,45.41,321,7671,0.17139,0.9547,0.003328,0.1593,-0.0228
2025-08-28,370.94,2025-10-27,put,0.54,0.56,0.55,0.55,2736,1953,0.17139,-0.0453,0.003328,0.1593,-0.0228
2025-08-28,391.55,2025-10-27,call,26.97,27.86,27.42,27.25,2414,12946,0.173468,0.8169,0.009148,0.4431,-0.0641
2025-08-28,391.55,2025-10-27,put,2.94,3.04,2.99,3.0,4516,13575,0.173468,-0.1831,0.009148,0.4431,-0.0641
2025-08-28,412.16,2025-10-27,call,13.14,13.54,13.34,13.37,0,21761,0.169068,0.5703,0.013901,0.6563,-0.0925
2025-08-28,412.16,2025-10-27,put,9.18,9.46,9.32,9.34,6829,9822,0.169068,-0.4297,0.013901,0.6563,-0.0925
2025-08-28,432.77,2025-10-27,call,4.79,4.95,4.87,4.85,1960,1735,0.164991,0.2913,0.012441,0.5732,-0.0788
2025-08-28,432.77,2025-10-27,put,20.92,21.61,21.26,21.37,1388,6670,0.164991,-0.7087,0.012441,0.5732,-0.0788
2025-08-28,453.38,2025-10-27,call,1.45,1.51,1.48,1.47,803,7572,0.168477,0.1116,0.006749,0.3175,-0.0446
2025-08-28,453.38,2025-10-27,put,37.61,38.95,38.28,38.52,0,12123,0.168477,-0.8884,0.006749,0.3175,-0.0446
2025-08-29,370.12,2025-09-28,call,42.32,43.83,43.08,43.08,509,11086,0.18667,0.9815,0.002056,0.0533,-0.0166
2025-08-29,370.12,2025-09-28,put,0.15,0.15,0.15,0.15,1246,0,0.18667,-0.0185,0.002056,0.0533,-0.0166
2025-08-29,390.69,2025-09-28,call,23.4,24.17,23.78,23.91,1981,12822,0.175227,0.8734,0.010051,0.2448,-0.0715
2025-08-29,390.69,2025-09-28,put,1.31,1.35,1.33,1.33,6393,7089,0.175227,-0.1266,0.010051,0.2448,-0.0715
2025-08-29,411.25,2025-09-28,call,9.83,10.13,9.98,10.01,3713,13705,0.19081,0.5462,0.017614,0.4672,-0.1486
2025-08-29,411.25,2025-09-28,put,7.87,8.11,7.99,7.94,325,4544,0.19081,-0.4538,0.017614,0.4672,-0.1486
2025-08-29,431.81,2025-09-28,call,2.53,2.61,2.57,2.56,2847,6236,0.185547,0.2121,0.013251,0.3418,-0.1057
2025-08-29,431.81,2025-09-28,put,20.69,21.38,21.04,21.09,144,11979,0.185547,-0.7879,0.013251,0.3418,-0.1057
2025-08-29,452.38,2025-09-28,call,0.41,0.42,0.42,0.42,1291,2899,0.185282,0.0468,0.00448,0.1154,-0.0356
2025-08-29,452.38,2025-09-28,put,38.66,40.04,39.35,39.48,3807,4899,0.185282,-0.9532,0.00448,0.1154,-0.0356
2025-08-29,370.12,2025-10-28,call,44.93,46.53,45.73,45.59,1548,6168,0.196037,0.9316,0.004035,0.2199,-0.0359
2025-08-29,370.12,2025-10-28,put,1.0,1.03,1.02,1.03,3378,3860,0.196037,-0.0684,0.004035,0.2199,-0.0359
2025-08-29,390.69,2025-10-28,call,27.71,28.62,28.16,28.23,2780,11947,0.191767,0.7949,0.008889,0.4739,-0.0757
2025-08-29,390.69,2025-10-28,put,3.77,3.89,3.83,3.81,3129,8268,0.191767,-0.2051,0.008889,0.4739,-0.0757
2025-08-29,411.25,2025-10-28,call,14.33,14.77,14.55,14.5,6596,22921,0.188297,0.5657,0.012534,0.6561,-0.103
2025-08-29,411.25,2025-10-28,put,10.42,10.73,10.58,10.56,7070,9904,0.188297,-0.4343,0.012534,0.6561,-0.103
2025-08-29,431.81,2025-10-28,call,6.05,6.25,6.15,6.15,4267,15535,0.187213,0.3168,0.011408,0.5937,-0.0926
2025-08-29,431.81,2025-10-28,put,22.17,22.9,22.54,22.54,875,9422,0.187213,-0.6832,0.011408,0.5937,-0.0926
2025-08-29,452.38,2025-10-28,call,1.95,2.02,1.98,1.98,4955,7551,0.183566,0.1329,0.007016,0.3581,-0.0548
2025-08-29,452.38,2025-10-28,put,38.06,39.41,38.74,38.64,4059,915,0.183566,-0.8671,0.007016,0.3581,-0.0548
2025-09-01,367.85,2025-10-01,call,42.08,43.58,42.83,43.26,2628,7893,0.191074,0.9793,0.002226,0.0584,-0.0186
2025-09-01,367.85,2025-10-01,put,0.17,0.18,0.18,0.18,0,0,0.191074,-0.0207,0.002226,0.0584,-0.0186
2025-09-01,388.28,2025-10-01,call,23.85,24.63,24.24,24.33,288,7796,0.19784,0.8458,0.010242,0.2782,-0.0917
2025-09-01,388.28,2025-10-01,put,1.88,1.94,1.91,1.89,4484,14364,0.19784,-0.1542,0.010242,0.2782,-0.0917
2025-09-01,408.72,2025-10-01,call,9.53,9.82,9.68,9.65,2832,1549,0.185419,0.5471,0.018234,0.4642,-0.1435
2025-09-01,408.72,2025-10-01,put,7.57,7.8,7.68,7.66,2324,23975,0.185419,-0.4529,0.018234,0.4642,-0.1435
2025-09-01,429.16,2025-10-01,call,2.38,2.46,2.42,2.42,1803,10926,0.181616,0.2068,0.01342,0.3346,-0.1013
2025-09-01,429.16,2025-10-01,put,20.44,21.11,20.78,20.48,5705,6862,0.181616,-0.7932,0.01342,0.3346,-0.1013
2025-09-01,449.59,2025-10-01,call,0.49,0.51,0.5,0.5,2887,2442,0.19269,0.0538,0.004839,0.128,-0.0411
2025-09-01,449.59,2025-10-01,put,38.5,39.87,39.18,39.07,4623,6655,0.19269,-0.9462,0.004839,0.128,-0.0411
2025-09-01,367.85,2025-10-31,call,44.46,46.04,45.25,45.41,4308,6520,0.186663,0.9405,0.003828,0.1962,-0.0305
2025-09-01,367.85,2025-10-31,put,0.8,0.83,0.82,0.81,1512,5549,0.186663,-0.0595,0.003828,0.1962,-0.0305
2025-09-01,388.28,2025-10-31,call,27.3,28.2,27.75,27.74,0,13865,0.186301,0.8012,0.009035,0.4622,-0.0718
2025-09-01,388.28,2025-10-31,put,3.49,3.6,3.54,3.49,3935,10451,0.186301,-0.1988,0.009035,0.4622,-0.0718
2025-09-01,408.72,2025-10-31,call,14.03,14.46,14.24,14.32,5103,14239,0.184857,0.5665,0.012842,0.6519,-0.1004
2025-09-01,408.72,2025-10-31,put,10.13,10.43,10.28,10.24,73,8870,0.184857,-0.4335,0.012842,0.6519,-0.1004
2025-09-01,429.16,2025-10-31,call,6.37,6.58,6.48,6.47,500,13173,0.193237,0.323,0.011211,0.5949,-0.0958
2025-09-01,429.16,2025-10-31,put,22.38,23.12,22.75,22.72,374,8726,0.193237,-0.677,0.011211,0.5949,-0.0958
2025-09-01,449.59,2025-10-31,call,2.13,2.2,2.16,2.18,875,6927,0.188873,0.1403,0.007121,0.3693,-0.0581
2025-09-01,449.59,2025-10-31,put,38.0,39.35,38.67,38.58,464,14240,0.188873,-0.8597,0.007121,0.3693,-0.0581
2025-09-02,368.28,2025-10-02,call,42.12,43.63,42.88,42.68,1821,12245,0.19129,0.9792,0.002233,0.0588,-0.0187
2025-09-02,368.28,2025-10-02,put,0.17,0.18,0.18,0.18,760,8825,0.19129,-0.0208,0.002233,0.0588,-0.0187
2025-09-02,388.74,2025-10-02,call,23.4,24.17,23.78,23.62,4273,2227,0.180038,0.8672,0.010163,0.2518,-0.0756
2025-09-02,388.74,2025-10-02,put,1.42,1.47,1.44,1.43,2528,8758,0.180038,-0.1328,0.010163,0.2518,-0.0756
2025-09-02,409.2,2025-10-02,call,9.6,9.89,9.75,9.73,5632,20514,0.186867,0.5466,0.018074,0.4648,-0.1448
2025-09-02,409.2,2025-10-02,put,7.65,7.89,7.77,7.8,1271,7497,0.186867,-0.4534,0.018074,0.4648,-0.1448
2025-09-02,429.66,2025-10-02,call,2.64,2.72,2.68,2.67,3386,9287,0.189263,0.2169,0.013226,0.3445,-0.1087
2025-09-02,429.66,2025-10-02,put,20.72,21.41,21.06,21.01,5326,11270,0.189263,-0.7831,0.013226,0.3445,-0.1087
2025-09-02,450.12,2025-10-02,call,0.37,0.39,0.38,0.38,1413,10551,0.182494,0.0443,0.004371,0.1098,-0.0334
2025-09-02,450.12,2025-10-02,put,38.44,39.81,39.12,38.68,1850,5799,0.182494,-0.9557,0.004371,0.1098,-0.0334
2025-09-02,368.28,2025-11-01,call,44.46,46.04,45.25,45.23,1709,7525,0.184625,0.9423,0.003772,0.1917,-0.0295
2025-09-02,368.28,2025-11-01,put,0.76,0.79,0.78,0.79,3312,10836,0.184625,-0.0577,0.003772,0.1917,-0.0295
2025-09-02,388.74,2025-11-01,call,27.16,28.06,27.61,27.55,3198,12344,0.182925,0.8049,0.009087,0.4576,-0.0697
2025-09-02,388.74,2025-11-01,put,3.35,3.46,3.4,3.4,3904,15656,0.182925,-0.1951,0.009087,0.4576,-0.0697
2025-09-02,409.2,2025-11-01,call,13.62,14.03,13.82,13.86,3655,5185,0.178412,0.5675,0.013284,0.6524,-0.097
2025-09-02,409.2,2025-11-01,put,9.73,10.03,9.88,9.85,7547,15217,0.178412,-0.4325,0.013284,0.6524,-0.097
2025-09-02,429.66,2025-11-01,call,5.81,6.0,5.9,5.92,3553,4572,0.183615,0.3128,0.011625,0.5876,-0.0899
2025-09-02,429.66,2025-11-01,put,21.86,22.58,22.22,22.12,3327,16534,0.183615,-0.6872,0.011625,0.5876,-0.0899
2025-09-02,450.12,2025-11-01,call,1.91,1.98,1.94,1.95,2903,15636,0.182811,0.1317,0.007039,0.3542,-0.054
2025-09-02,450.12,2025-11-01,put,37.85,39.2,38.53,38.64,3517,6210,0.182811,-0.8683,0.007039,0.3542,-0.054
2025-09-03,362.64,2025-10-03,call,41.44,42.91,42.18,42.21,281,11746,0.182958,0.9833,0.001964,0.048,-0.0146
2025-09-03,362.64,2025-10-03,put,0.13,0.13,0.13,0.13,2110,10674,0.182958,-0.0167,0.001964,0.048,-0.0146
2025-09-03,382.78,2025-10-03,call,23.05,23.81,23.43,23.36,3465,6435,0.18023,0.8671,0.010318,0.2481,-0.0745
2025-09-03,382.78,2025-10-03,put,1.4,1.45,1.42,1.43,5471,16066,0.18023,-0.1329,0.010318,0.2481,-0.0745
2025-09-03,402.93,2025-10-03,call,9.22,9.5,9.36,9.39,5533,19208,0.181497,0.5475,0.018893,0.4576,-0.1384
2025-09-03,402.93,2025-10-03,put,7.29,7.51,7.4,7.36,3692,19100,0.181497,-0.4525,0.018893,0.4576,-0.1384
2025-09-03,423.08,2025-10-03,call,2.43,2.51,2.47,2.46,1467,16061,0.184189,0.2102,0.013553,0.3331,-0.1023
2025-09-03,423.08,2025-10-03,put,20.24,20.9,20.57,20.6,3639,11804,0.184189,-0.7898,0.013553,0.3331,-0.1023
2025-09-03,443.22,2025-10-03,call,0.4,0.42,0.41,0.41,2443,7427,0.185705,0.0472,0.004594,0.1138,-0.0352
2025-09-03,443.22,2025-10-03,put,37.88,39.23,38.56,38.67,4689,1335,0.185705,-0.9528,0.004594,0.1138,-0.0352
2025-09-03,362.64,2025-11-02,call,43.85,45.42,44.64,44.81,3935,6907,0.188459,0.9387,0.003934,0.1978,-0.0311
2025-09-03,362.64,2025-11-02,put,0.83,0.85,0.84,0.84,1316,8464,0.188459,-0.0613,0.003934,0.1978,-0.0311
2025-09-03,382.78,2025-11-02,call,26.85,27.74,27.3,27.51,2686,14911,0.185157,0.8024,0.009188,0.454,-0.0701
2025-09-03,382.78,2025-11-02,put,3.39,3.5,3.44,3.44,2929,536,0.185157,-0.1976,0.009188,0.454,-0.0701
2025-09-03,402.93,2025-11-02,call,13.55,13.97,13.76,13.76,3732,26917,0.180605,0.5672,0.013329,0.6425,-0.0967
2025-09-03,402.93,2025-11-02,put,9.72,10.01,9.86,9.87,6499,35095,0.180605,-0.4328,0.013329,0.6425,-0.0967
2025-09-03,423.08,2025-11-02,call,5.57,5.75,5.66,5.67,2096,17795,0.18095,0.3099,0.011933,0.5763,-0.0869
2025-09-03,423.08,2025-11-02,put,21.37,22.07,21.72,21.65,4251,0,0.18095,-0.6901,0.011933,0.5763,-0.0869
2025-09-03,443.22,2025-11-02,call,1.95,2.01,1.98,1.97,1297,6382,0.18461,0.1343,0.007175,0.3535,-0.0544
2025-09-03,443.22,2025-11-02,put,37.32,38.65,37.98,37.57,0,11272,0.18461,-0.8657,0.007175,0.3535,-0.0544
2025-09-04,358.03,2025-10-04,call,40.96,42.42,41.69,41.49,4007,6335,0.190752,0.9795,0.002276,0.0565,-0.0179
2025-09-04,358.03,2025-10-04,put,0.16,0.17,0.16,0.16,852,4811,0.190752,-0.0205,0.002276,0.0565,-0.0179
2025-09-04,377.92,2025-10-04,call,23.07,23.83,23.45,23.4,2188,11757,0.1928,0.8517,0.010524,0.2639,-0.0848
2025-09-04,377.92,2025-10-04,put,1.7,1.76,1.73,1.74,5493,7384,0.1928,-0.1483,0.010524,0.2639,-0.0848
2025-09-04,397.81,2025-10-04,call,9.06,9.33,9.2,9.16,0,19365,0.180497,0.5477,0.019241,0.4517,-0.1359
2025-09-04,397.81,2025-10-04,put,7.15,7.37,7.26,7.31,3544,4902,0.180497,-0.4523,0.019241,0.4517,-0.1359
2025-09-04,417.7,2025-10-04,call,2.4,2.48,2.44,2.46,1835,9077,0.184163,0.2103,0.013732,0.3289,-0.101
2025-09-04,417.7,2025-10-04,put,19.97,20.63,20.3,20.29,2711,8148,0.184163,-0.7897,0.013732,0.3289,-0.101
2025-09-04,437.59,2025-10-04,call,0.37,0.39,0.38,0.38,716,2567,0.183238,0.045,0.004536,0.1081,-0.033
2025-09-04,437.59,2025-10-04,put,37.37,38.7,38.03,38.05,2160,7278,0.183238,-0.955,0.004536,0.1081,-0.033
2025-09-04,358.03,2025-11-03,call,43.27,44.82,44.04,43.86,1281,4362,0.186833,0.9403,0.003938,0.1914,-0.0298
2025-09-04,358.03,2025-11-03,put,0.78,0.81,0.8,0.8,1820,5189,0.186833,-0.0597,0.003938,0.1914,-0.0298
2025-09-04,377.92,2025-11-03,call,26.85,27.73,27.29,27.29,2282,9189,0.192556,0.7941,0.009172,0.4595,-0.0737
2025-09-04,377.92,2025-11-03,put,3.68,3.8,3.74,3.75,1544,13161,0.192556,-0.2059,0.009172,0.4595,-0.0737
2025-09-04,397.81,2025-11-03,call,14.13,14.56,14.34,14.31,5817,11094,0.19243,0.565,0.012683,0.6349,-0.1018
2025-09-04,397.81,2025-11-03,put,10.33,10.64,10.48,10.45,5369,14368,0.19243,-0.435,0.012683,0.6349,-0.1018
2025-09-04,417.7,2025-11-03,call,5.82,6.01,5.92,5.92,1277,0,0.186608,0.3162,0.011822,0.5739,-0.0892
2025-09-04,417.7,2025-11-03,put,21.41,22.11,21.76,21.88,0,9961,0.186608,-0.6838,0.011822,0.5739,-0.0892
2025-09-04,437.59,2025-11-03,call,2.15,2.23,2.19,2.21,0,2314,0.191113,0.1433,0.007335,0.3647,-0.0581
2025-09-04,437.59,2025-11-03,put,37.07,38.39,37.73,37.53,1269,6185,0.191113,-0.8567,0.007335,0.3647,-0.0581
2025-09-05,359.09,2025-10-05,call,41.14,42.61,41.88,41.84,1060,13947,0.202302,0.9731,0.002683,0.071,-0.0239
2025-09-05,359.09,2025-10-05,put,0.24,0.25,0.24,0.24,0,1732,0.202302,-0.0269,0.002683,0.071,-0.0239
2025-09-05,379.04,2025-10-05,call,23.12,23.88,23.5,23.36,3250,6403,0.192386,0.852,0.010499,0.2643,-0.0847
2025-09-05,379.04,2025-10-05,put,1.7,1.75,1.72,1.73,979,5376,0.192386,-0.148,0.010499,0.2643,-0.0847
2025-09-05,398.99,2025-10-05,call,10.0,10.3,10.15,10.12,3579,19520,0.201153,0.5448,0.017229,0.4535,-0.152
2025-09-05,398.99,2025-10-05,put,8.1,8.35,8.22,8.32,14,20273,0.201153,-0.4552,0.017229,0.4535,-0.152
2025-09-05,418.94,2025-10-05,call,2.88,2.98,2.93,2.93,4693,2420,0.198653,0.2286,0.013318,0.3462,-0.1146
2025-09-05,418.94,2025-10-05,put,20.52,21.2,20.86,20.84,2433,18365,0.198653,-0.7714,0.013318,0.3462,-0.1146
2025-09-05,438.89,2025-10-05,call,0.44,0.46,0.45,0.44,285,4936,0.189438,0.0506,0.004807,0.1191,-0.0376
2025-09-05,438.89,2025-10-05,put,37.57,38.9,38.24,38.05,1917,6627,0.189438,-0.9494,0.004807,0.1191,-0.0376
2025-09-05,359.09,2025-11-04,call,43.71,45.26,44.48,44.53,3183,5187,0.202593,0.9253,0.004307,0.2284,-0.0386
2025-09-05,359.09,2025-11-04,put,1.11,1.15,1.13,1.13,1416,9169,0.202593,-0.0747,0.004307,0.2284,-0.0386
2025-09-05,379.04,2025-11-04,call,26.84,27.72,27.28,27.42,4247,9847,0.191065,0.7955,0.00918,0.459,-0.0731
2025-09-05,379.04,2025-11-04,put,3.63,3.75,3.69,3.72,4780,16280,0.191065,-0.2045,0.00918,0.459,-0.0731
2025-09-05,398.99,2025-11-04,call,14.76,15.21,14.98,14.98,4040,16966,0.202082,0.5631,0.012051,0.6373,-0.1073
2025-09-05,398.99,2025-11-04,put,10.98,11.31,11.14,11.18,1721,8255,0.202082,-0.4369,0.012051,0.6373,-0.1073
2025-09-05,418.94,2025-11-04,call,6.62,6.84,6.73,6.74,2609,8018,0.20043,0.3296,0.011165,0.5856,-0.0978
2025-09-05,418.94,2025-11-04,put,22.28,23.02,22.65,22.61,2942,6995,0.20043,-0.6704,0.011165,0.5856,-0.0978
2025-09-05,438.89,2025-11-04,call,2.31,2.39,2.35,2.35,2417,8858,0.19536,0.1488,0.007337,0.3751,-0.0611
2025-09-05,438.89,2025-11-04,put,37.36,38.69,38.02,37.71,2660,5210,0.19536,-0.8512,0.007337,0.3751,-0.0611
2025-09-08,355.48,2025-10-08,call,40.69,42.14,41.42,41.47,1046,9913,0.19615,0.9766,0.00249,0.0626,-0.0205
2025-09-08,355.48,2025-10-08,put,0.2,0.2,0.2,0.2,1784,9870,0.19615,-0.0234,0.00249,0.0626,-0.0205
2025-09-08,375.23,2025-10-08,call,22.89,23.65,23.27,23.34,5086,7442,0.192531,0.8519,0.010604,0.2618,-0.084
2025-09-08,375.23,2025-10-08,put,1.68,1.74,1.71,1.7,5147,6996,0.192531,-0.1481,0.010604,0.2618,-0.084
2025-09-08,394.98,2025-10-08,call,9.74,10.03,9.88,9.89,3539,14210,0.197469,0.5453,0.017726,0.4488,-0.1477
2025-09-08,394.98,2025-10-08,put,7.86,8.1,7.98,7.97,3883,10984,0.197469,-0.4547,0.017726,0.4488,-0.1477
2025-09-08,414.73,2025-10-08,call,2.72,2.81,2.76,2.76,1363,9236,0.194542,0.2236,0.013565,0.3384,-0.1097
2025-09-08,414.73,2025-10-08,put,20.18,20.85,20.52,20.25,3979,17543,0.194542,-0.7764,0.013565,0.3384,-0.1097
2025-09-08,434.48,2025-10-08,call,0.47,0.49,0.48,0.48,177,7147,0.192356,0.0534,0.004987,0.123,-0.0394
2025-09-08,434.48,2025-10-08,put,37.22,38.55,37.88,37.92,1752,9116,0.192356,-0.9466,0.004987,0.123,-0.0394
2025-09-08,355.48,2025-11-07,call,43.1,44.63,43.86,43.57,1237,5062,0.194421,0.933,0.004167,0.2078,-0.0337
2025-09-08,355.48,2025-11-07,put,0.93,0.96,0.94,0.95,2028,7177,0.194421,-0.067,0.004167,0.2078,-0.0337
2025-09-08,375.23,2025-11-07,call,26.64,27.52,27.08,27.16,1372,11984,0.192593,0.7939,0.009243,0.4565,-0.0733
